,county,state,latitude,longitude,date
4068,Sumter County,Florida,28.44926,-81.95577,2009-10-10
4069,Sumter County,Florida,28.44926,-81.95577,2009-10-18
4070,Sumter County,Florida,28.50566,-81.97483000000001,2010-09-05
4071,Sumter County,Florida,28.69205,-81.7089,2012-10-15
4072,Sumter County,Florida,28.457859999999997,-82.04508,2012-11-11
4073,Sumter County,Florida,28.94296,-81.97549000000001,2013-12-13
4075,Suwannee County,Florida,30.131559999999997,-82.96643,2000-07-15
4076,Suwannee County,Florida,30.3125,-82.87899999999999,2006-11-01
4077,Suwannee County,Florida,30.317090000000004,-82.8436,2007-11-10
4078,Suwannee County,Florida,30.373690000000003,-83.1736,2011-10-15
4080,Volusia County,Florida,29.332459999999998,-81.12292,1985-05-25
4081,Volusia County,Florida,28.85025,-80.93919,1989-04-17
4082,Volusia County,Florida,28.9935,-80.933,1999-10-15
4083,Volusia County,Florida,28.98195,-80.86715,2004-11-07
4084,Volusia County,Florida,29.29063,-81.08198,2005-05-24
4085,Volusia County,Florida,29.3396,-81.0834,2007-05-19
4086,Volusia County,Florida,29.4076,-81.12167,2007-10-23
4087,Volusia County,Florida,29.289709999999996,-81.52609,2011-10-22
4088,Volusia County,Florida,28.91605,-81.32394000000001,2012-05-28
4089,Volusia County,Florida,28.97672,-81.23385999999999,2012-07-27
4090,Volusia County,Florida,28.964159999999996,-81.21989,2013-02-24
4092,Okeechobee County,Florida,27.356440000000003,-80.96515,2003-08-15
4093,Okaloosa County,Florida,30.90529,-86.68372,1993-10-15
4094,Nassau County,Florida,30.710040000000003,-82.0443,2012-12-08
4095,Monroe County,Florida,25.19935,-80.87379,1975-06-18
4096,Martin County,Florida,26.913190000000004,-80.48411999999999,1998-11-22
4097,Marion County,Florida,29.0599,-82.05835,1977-10-05
4098,Manatee County,Florida,27.445,-82.391,2006-11-26
4099,Madison County,Florida,30.550440000000002,-83.48494000000001,1989-12-15
4100,Liberty County,Florida,30.083409999999997,-85.11039,1995-12-15
4101,Leon County,Florida,30.4836,-84.20835,2001-12-31
4102,Lake County,Florida,29.22079,-81.80539,1974-12-20
4103,Jefferson County,Florida,30.40785,-83.96767,1975-08-01
4104,Indian River County,Florida,27.78042,-80.55011,2012-01-21
4105,Holmes County,Florida,30.98555,-85.6489,1976-08-15
4106,Holmes County,Florida,30.9854,-85.95136,1988-12-01
4107,Holmes County,Florida,30.79,-85.685,2005-03-13
4108,Holmes County,Florida,30.993000000000002,-85.97700999999999,2006-03-16
4110,Jackson County,Florida,30.8724,-85.21700000000001,1990-08-15
4111,Jefferson County,Florida,30.596120000000003,-83.649,2006-11-20
4112,Lake County,Florida,28.916999999999998,-81.898,1980-02-01
4113,Lake County,Florida,29.12915,-81.63025,1980-06-30
4114,Lake County,Florida,29.10635,-81.62275,1980-07-02
4115,Lake County,Florida,28.775,-81.6965,1985-11-01
4116,Lake County,Florida,28.86151,-81.7757,1993-05-01
4117,Lake County,Florida,29.08405,-81.59005,1996-10-15
4118,Lake County,Florida,29.04865,-81.4692,2005-02-11
4119,Lake County,Florida,28.965999999999998,-81.649,2006-03-11
4120,Lake County,Florida,28.80455,-81.45354,2007-03-15
4121,Lake County,Florida,28.859820000000003,-81.48534000000001,2007-04-10
4122,Lake County,Florida,28.780279999999998,-81.90477,2007-07-12
4124,Lake County,Florida,28.98491,-81.43248,2011-07-04
4125,Lake County,Florida,29.05872,-81.4819,2012-01-15
4126,Lake County,Florida,29.97454,-81.55171999999999,2014-08-15
4127,Lake County,Florida,28.20249,-81.45163000000001,2015-09-26
4128,Lake County,Florida,29.00086,-81.64166999999999,2015-11-05
4129,Lee County,Florida,26.59885,-81.8708,1973-08-23
4130,Lee County,Florida,26.529,-81.6455,1982-09-01
4131,Lee County,Florida,26.7621,-81.8539,1983-07-01
4132,Lee County,Florida,26.6685,-81.8768,2004-02-17
4133,Lee County,Florida,26.6878,-81.6143,2004-12-04
4134,Lee County,Florida,26.67822,-81.81697,2009-09-14
4136,Levy County,Florida,29.10855,-82.75685,1981-08-15
4137,Levy County,Florida,29.473679999999998,-82.6783,1981-08-28
4138,Levy County,Florida,29.07718,-82.74918000000001,1991-01-11
4139,Levy County,Florida,29.4179,-82.55556,1991-06-15
4140,Levy County,Florida,29.39384,-82.44225,1991-08-14
4141,Levy County,Florida,29.191,-82.6505,2000-10-01
4142,Levy County,Florida,29.1039,-82.3722,2005-09-01
4143,Levy County,Florida,29.32605,-82.61581,2012-01-08
4144,Levy County,Florida,29.4694,-82.71979,2012-09-29
4145,Levy County,Florida,29.42016,-82.82335,2013-04-13
4146,Levy County,Florida,29.23723,-83.00198,2016-09-11
4147,Liberty County,Florida,30.54079,-84.91096,2013-03-24
4148,Madison County,Florida,30.5931,-83.41369,2017-12-15
4149,Manatee County,Florida,27.352729999999998,-82.22301,2017-07-10
4150,Manatee County,Florida,27.407429999999998,-82.12901,2018-06-01
4151,Marion County,Florida,29.1951,-81.90875,1977-11-15
4152,Marion County,Florida,29.1299,-82.58765,1979-10-01
4153,Marion County,Florida,28.994870000000002,-81.78879,1993-07-01
4154,Marion County,Florida,29.0765,-81.8945,1994-03-01
4155,Marion County,Florida,29.19395,-81.9233,1997-07-25
4156,Marion County,Florida,29.098000000000003,-82.42,2000-01-01
4157,Marion County,Florida,29.01175,-82.03495,2000-10-28
4158,Marion County,Florida,29.43465,-81.80878,2004-06-15
4159,Marion County,Florida,29.07655,-81.9055,2004-12-03
4160,Marion County,Florida,29.3143,-81.7268,2006-07-15
4161,Marion County,Florida,29.28942,-82.92591999999999,2007-11-24
4162,Marion County,Florida,29.369529999999997,-81.86789,2008-03-15
4163,Marion County,Florida,29.47529,-81.78307,2011-09-18
4165,Marion County,Florida,29.16722,-82.01916999999999,2012-02-21
4166,Marion County,Florida,28.99496,-81.59869,2012-11-11
4167,Marion County,Florida,29.1795,-82.0435,2013-10-26
4168,Marion County,Florida,29.270429999999998,-81.69337,2017-08-15
4169,Martin County,Florida,27.0099,-80.13215,2004-08-02
4170,Martin County,Florida,26.9807,-80.31353,2012-12-05
4171,Martin County,Florida,27.01091,-80.10344,2021-11-15
4172,Monroe County,Florida,25.781999999999996,-81.07385,1992-02-15
4173,Monroe County,Florida,25.39544,-80.59501999999999,1995-03-15
4174,Monroe County,Florida,25.141,-80.926,2006-03-01
4175,Monroe County,Florida,26.18326,-81.24750999999999,2013-05-15
4176,Monroe County,Florida,27.45883,-80.79379,2013-12-15
4177,Okaloosa County,Florida,30.51295,-86.5065,1996-09-15
4178,Okaloosa County,Florida,30.75,-86.65,2008-11-11
4179,Okaloosa County,Florida,30.6966,-86.7513,2010-12-19
4180,Okaloosa County,Florida,30.62555,-86.54302,2013-03-22
4181,Okaloosa County,Florida,30.71482,-86.63961,2019-01-21
4182,Okaloosa County,Florida,30.6098,-86.4945,2020-12-26
4183,Okaloosa County,Florida,30.684409999999996,-86.55637,2021-01-28
4184,Okeechobee County,Florida,27.3973,-80.8044,2004-01-18
4185,Okeechobee County,Florida,27.34928,-81.03941,2009-05-01
4186,Hillsborough County,Florida,28.043000000000003,-82.43799999999999,1955-01-01
4187,Highlands County,Florida,27.373409999999996,-81.35876,2006-03-04
4188,Hernando County,Florida,28.50665,-82.50591,1969-06-15
4189,Gulf County,Florida,29.8398,-85.0681,1998-01-31
4190,Gilchrist County,Florida,29.590999999999998,-82.929,1998-11-01
4191,Gadsden County,Florida,30.6645,-84.60745,1994-12-18
4192,Flagler County,Florida,29.47035,-81.1273,1974-08-15
4193,Escambia County,Florida,30.9905,-87.1814,1994-04-15
4194,Duval County,Florida,30.2809,-81.83705,1975-11-01
4195,Dixie County,Florida,29.6699,-82.98365,1998-02-09
4196,Collier County,Florida,26.0645,-81.3615,1975-09-01
4197,Clay County,Florida,30.05705,-81.75165,1986-08-15
4198,Citrus County,Florida,28.908540000000002,-82.34611,1961-03-18
4199,Charlotte County,Florida,27.0047,-82.0332,1962-08-15
4200,Charlotte County,Florida,26.9745,-82.1475,2001-01-20
4201,Charlotte County,Florida,27.07842,-81.99105,2005-10-20
4202,Charlotte County,Florida,26.854509999999998,-81.71583000000001,2006-03-15
4204,Charlotte County,Florida,26.91675,-81.96517,2012-05-07
4205,Citrus County,Florida,28.76465,-82.42065,1983-07-16
4206,Citrus County,Florida,28.788120000000003,-82.40295,2010-09-16
4207,Citrus County,Florida,28.84542,-82.20725999999999,2010-10-31
4208,Clay County,Florida,30.069000000000003,-81.771,2003-07-01
4209,Clay County,Florida,29.98085,-81.80005,2004-03-18
4210,Clay County,Florida,30.115840000000002,-81.94118,2005-06-15
4211,Clay County,Florida,30.052870000000002,-81.82794,2006-11-17
4212,Clay County,Florida,30.101390000000002,-81.88324,2007-03-04
4213,Clay County,Florida,30.10534,-81.89438,2007-03-23
4214,Clay County,Florida,30.03432,-81.90216,2007-03-29
4215,Clay County,Florida,30.103859999999997,-81.89565,2007-08-11
4216,Clay County,Florida,30.03042,-81.90182,2007-10-15
4217,Clay County,Florida,30.10851,-81.89905,2008-02-15
4218,Clay County,Florida,30.0461,-81.9347,2008-09-04
4219,Clay County,Florida,30.08748,-81.85762,2009-11-18
4220,Clay County,Florida,29.95301,-82.0125,2009-12-14
4221,Clay County,Florida,29.940109999999997,-81.91354,2009-12-15
4222,Clay County,Florida,30.0809,-81.7624,2011-11-20
4223,Collier County,Florida,25.8972,-81.3065,1979-08-01
4224,Collier County,Florida,26.15915,-81.76041,1983-11-19
4225,Collier County,Florida,26.283,-81.2521,1987-06-01
4226,Collier County,Florida,26.06885,-80.8368,1993-11-20
4227,Collier County,Florida,25.91695,-81.29691,1997-07-17
4228,Collier County,Florida,25.86895,-81.1498,1997-10-01
4229,Collier County,Florida,25.84875,-81.3142,2001-03-01
4230,Collier County,Florida,26.0079,-81.22285,2001-10-15
4231,Collier County,Florida,26.01535,-81.0651,2004-02-21
4232,Collier County,Florida,25.953000000000003,-81.35600000000001,2005-04-09
4233,Collier County,Florida,25.927,-81.33,2005-06-02
4234,Collier County,Florida,26.1699,-80.98849,2006-10-09
4235,Collier County,Florida,26.09729,-81.71505,2007-07-15
4237,Collier County,Florida,25.901,-81.303,2007-12-09
4238,Collier County,Florida,25.95574,-81.48598,2008-09-01
4239,Collier County,Florida,26.1875,-81.69245,2009-08-16
4240,Collier County,Florida,26.038079999999997,-81.64948000000001,2010-04-15
4241,Collier County,Florida,25.889,-81.3215,2012-03-11
4242,Collier County,Florida,25.76119,-80.58182,2012-11-04
4243,Dade County,Florida,25.4817,-80.5158,1972-03-15
4244,Dade County,Florida,25.54494,-80.47805,1975-06-20
4245,Dade County,Florida,25.51665,-80.43689,1977-11-15
4246,Dade County,Florida,25.73951,-80.48021,2010-11-10
4247,Duval County,Florida,30.4544,-81.4189,1994-03-01
4248,Duval County,Florida,30.236929999999997,-81.54172,2000-08-01
4249,Duval County,Florida,30.2333,-81.52915,2000-09-22
4250,Duval County,Florida,30.2637,-81.49433,2006-09-05
4251,Duval County,Florida,30.253890000000002,-81.8992,2009-06-18
4252,Duval County,Florida,30.361859999999997,-81.41444,2012-07-06
4253,Escambia County,Florida,30.9725,-87.265,2009-11-21
4254,Flagler County,Florida,29.41889,-81.13924,2011-12-05
4256,Gadsden County,Florida,30.587,-84.583,2005-09-18
4257,Hendry County,Florida,26.619790000000002,-80.60976,1982-02-01
4259,Hernando County,Florida,28.54028,-82.11083,2005-09-01
4260,Hernando County,Florida,28.553590000000003,-82.63696,2016-12-22
4261,Hillsborough County,Florida,27.7068,-82.45165,1984-06-16
4262,Hillsborough County,Florida,27.928,-82.124,1996-05-01
4263,Hillsborough County,Florida,28.14617,-82.24486999999999,2001-01-13
4264,Hillsborough County,Florida,27.66726,-82.43094,2012-03-29
4266,Hillsborough County,Florida,28.14162,-82.3948,2013-11-24
4267,Hillsborough County,Florida,28.12479,-82.23728,2018-11-20
4268,Calhoun County,Florida,30.713620000000002,-85.20786,2011-09-17
4269,Brevard County,Florida,28.3725,-80.8595,1989-09-15
4270,Bradford County,Florida,29.949740000000002,-82.15501,2012-01-17
4271,Bay County,Florida,30.32305,-85.4427,1972-05-15
4272,Alachua County,Florida,29.677570000000003,-82.35501,1963-09-15
4274,Walker County,Georgia,34.66029,-85.39171,1974-11-01
4275,Upson County,Georgia,32.80865,-84.25755,2004-07-15
4276,Union County,Georgia,34.841609999999996,-83.94456,1994-05-15
4277,Troup County,Georgia,32.968540000000004,-85.02601999999999,1960-11-04
4278,Tattnall County,Georgia,31.8792,-81.88475,1982-06-15
4279,Sumter County,Georgia,32.0321,-84.43484000000001,1986-06-15
4280,Stephens County,Georgia,34.6423,-83.4192,1978-06-15
4281,Stewart County,Georgia,32.0538,-85.0409,2000-08-30
4282,Tattnall County,Georgia,31.9621,-81.88995,1995-06-15
4284,Union County,Georgia,34.6527,-84.0354,2005-07-03
4285,Walker County,Georgia,34.66005,-85.4034,1998-08-04
4286,Walker County,Georgia,34.77525,-85.3297,2003-10-07
4287,Walker County,Georgia,34.69895,-85.34145,2007-01-16
4288,Walker County,Georgia,34.62689,-85.42266,2011-09-28
4289,White County,Georgia,34.64145,-83.80404,1980-07-01
4290,White County,Georgia,34.78035,-83.78375,1990-10-20
4291,White County,Georgia,34.7673,-83.77811,1993-05-15
4292,White County,Georgia,34.672,-83.714,1999-11-25
4293,White County,Georgia,34.7064,-83.8329,2005-06-15
4294,White County,Georgia,34.68319,-83.69085,2005-07-14
4295,White County,Georgia,34.66255,-83.76585,2005-11-25
4297,White County,Georgia,34.66467,-83.71705,2009-03-30
4298,Alachua County,Florida,29.77535,-82.3657,1985-09-29
4299,White County,Georgia,34.70107,-83.6746,2009-03-15
4300,Alachua County,Florida,29.583579999999998,-82.33315999999999,2000-06-13
4301,Alachua County,Florida,29.74815,-82.44075,2012-10-09
4302,Baker County,Florida,30.43412,-82.28943000000001,2006-04-12
4303,Bay County,Florida,29.936290000000003,-85.3948,1985-05-15
4304,Bay County,Florida,30.288809999999998,-85.64108,2000-10-14
4305,Bay County,Florida,30.1766,-85.8055,2015-07-14
4306,Bradford County,Florida,29.97917,-81.85223,2012-06-12
4307,Brevard County,Florida,28.209540000000004,-80.83882,1990-11-23
4308,Brevard County,Florida,28.31193,-80.7217,1998-06-22
4309,Brevard County,Florida,28.933120000000002,-80.84300999999999,2011-04-15
4310,Brevard County,Florida,28.48899,-80.84716,2011-09-17
4313,Broward County,Florida,26.050910000000002,-80.29457,1974-07-20
4314,Broward County,Florida,26.27395,-80.1937,1975-01-15
4315,Broward County,Florida,26.08285,-80.21025,1980-07-15
4316,Broward County,Florida,26.28585,-80.17845,1994-09-15
4317,Broward County,Florida,26.285159999999998,-80.27977,2007-04-19
4319,Randolph County,Georgia,31.714340000000004,-84.60457,2011-11-24
4320,Rabun County,Georgia,34.74775,-83.48066999999999,1998-05-23
4321,Polk County,Georgia,33.9844,-85.3582,1984-10-01
4322,Pickens County,Georgia,34.39965,-84.383,2007-10-15
4323,Paulding County,Georgia,34.03528,-84.83903000000001,2004-05-15
4324,Murray County,Georgia,34.8155,-84.58501,2001-10-15
4325,Macon County,Georgia,32.2462,-84.08932,1978-06-07
4326,Long County,Georgia,31.55762,-81.47213,1987-09-19
4327,Lincoln County,Georgia,33.89761,-82.4975,1979-10-15
4328,Liberty County,Georgia,32.0391,-81.436,1998-11-12
4329,Lee County,Georgia,31.43265,-84.1293,1992-07-11
4330,Lanier County,Georgia,31.0614,-83.07575,2006-07-26
4332,Jones County,Georgia,33.091840000000005,-83.69681,2013-11-05
4333,Lee County,Georgia,31.626079999999998,-84.16016,2012-05-30
4334,Liberty County,Georgia,31.9853,-81.61756,2004-07-15
4335,Long County,Georgia,31.82345,-81.73075,1998-10-15
4338,Murray County,Georgia,34.8983,-84.6216,2005-04-21
4339,Murray County,Georgia,34.8243,-84.72352,2010-01-12
4340,Paulding County,Georgia,33.80785,-84.78979,2006-06-16
4341,Paulding County,Georgia,33.796,-84.79601,2006-06-21
4343,Paulding County,Georgia,33.81029,-84.97515,2007-02-27
4344,Paulding County,Georgia,34.06787,-84.79704,2011-08-27
4345,Paulding County,Georgia,33.94979,-84.82338,2011-10-19
4347,Paulding County,Georgia,33.91604,-85.01929,2015-01-30
4349,Polk County,Georgia,34.05198,-85.16238,2012-07-15
4350,Polk County,Georgia,33.95003,-85.35133,2013-05-10
4351,Rabun County,Georgia,34.94325,-83.18236999999999,2009-02-22
4352,Rabun County,Georgia,34.8804,-83.31311,2014-11-08
4353,Richmond County,Georgia,33.4119,-82.13665,1965-06-15
4354,Richmond County,Georgia,33.3646,-82.24471,1979-12-01
4356,Heard County,Georgia,33.26885,-85.12705,2005-01-31
4357,Haralson County,Georgia,33.814609999999995,-85.15337,2006-12-18
4358,Hall County,Georgia,34.36153,-83.87177,1976-06-15
4359,Habersham County,Georgia,34.71425,-83.62215,2007-02-15
4360,Gwinnett County,Georgia,33.97005,-84.20175,1974-04-30
4361,Glynn County,Georgia,31.08925,-81.41266999999999,1963-07-04
4362,Gilmer County,Georgia,34.811820000000004,-84.3453,2014-01-05
4363,Fulton County,Georgia,33.70037,-84.53352,1961-09-01
4364,Floyd County,Georgia,34.4826,-85.10299,2005-08-15
4365,Fayette County,Georgia,33.49565,-84.5317,2009-07-17
4366,Emanuel County,Georgia,32.34705,-82.2464,1982-11-23
4367,Elbert County,Georgia,34.06705,-82.86789,2000-06-01
4368,Effingham County,Georgia,32.137809999999995,-81.34159,2007-03-24
4369,Douglas County,Georgia,34.0,-85.0,1974-06-15
4370,Dougherty County,Georgia,31.300620000000002,-84.02254,1977-07-30
4371,Emanuel County,Georgia,32.398579999999995,-82.30919,1986-09-12
4372,Emanuel County,Georgia,32.38575,-82.24886,2004-04-01
4373,Emanuel County,Georgia,32.74985,-82.24795999999999,2006-09-25
4374,Fannin County,Georgia,34.70435,-84.2269,1985-09-15
4375,Fayette County,Georgia,33.371109999999994,-84.508,2018-12-15
4376,Floyd County,Georgia,34.17521,-85.18678,2005-10-10
4378,Floyd County,Georgia,34.177690000000005,-85.19659,2011-06-20
4379,Gwinnett County,Georgia,34.4447,-83.59509,1999-08-13
4380,Habersham County,Georgia,34.701570000000004,-83.45181,2012-05-09
4381,Hall County,Georgia,34.375370000000004,-83.77232,2006-12-31
4382,Haralson County,Georgia,33.818709999999996,-85.10207,2016-12-03
4383,Dodge County,Georgia,32.30676,-83.16122,1986-06-11
4384,Decatur County,Georgia,30.794559999999997,-84.78121999999999,2011-03-11
4385,Dade County,Georgia,34.42654,-85.31645999999999,2007-09-08
4386,Crisp County,Georgia,31.85605,-83.57655,2011-08-25
4387,Coweta County,Georgia,33.48295,-84.7681,2006-08-29
4389,Colquitt County,Georgia,31.18562,-83.66153,2009-08-15
4390,Cobb County,Georgia,34.0474,-84.68864,1999-05-08
4391,Clinch County,Georgia,30.83105,-82.6386,2009-10-07
4392,Clayton County,Georgia,33.32442,-84.2532,1984-07-15
4393,Cherokee County,Georgia,34.36725,-84.57616,1987-09-01
4395,Chatham County,Georgia,31.98125,-80.89485,1976-01-02
4396,Carroll County,Georgia,33.5388,-84.869,2003-10-26
4397,Butts County,Georgia,33.34677,-83.90588000000001,2004-10-22
4398,Bulloch County,Georgia,32.5754,-81.78378000000001,2019-12-20
4399,Cherokee County,Georgia,34.28745,-84.59345,1993-11-03
4400,Cherokee County,Georgia,34.1962,-84.50055,2003-10-02
4402,Cherokee County,Georgia,34.31955,-84.48006,2009-06-28
4403,Coweta County,Georgia,33.2706,-84.73555,2007-10-13
4404,Brantley County,Georgia,31.2439,-82.1341,1986-10-11
4405,Bibb County,Georgia,32.86288,-83.55708,1957-07-15
4406,Berrien County,Georgia,31.24842,-83.13654,1976-10-08
4407,Bartow County,Georgia,34.1226,-84.7038,1999-05-20
4408,Atkinson County,Georgia,31.2137,-82.77173,2003-08-12
4410,Washington County,Iowa,41.47445,-91.74585,2006-11-15
4411,Warren County,Iowa,41.52387,-93.4371,1982-11-13
4412,Sac County,Iowa,42.23576,-94.91264,2013-07-31
4413,Pottawattamie County,Iowa,41.48453,-96.01464,1999-12-12
4415,Monroe County,Iowa,41.02174,-92.73979,1976-01-14
4416,Marion County,Iowa,41.3675,-92.9008,2000-10-24
4417,Polk County,Iowa,41.621829999999996,-93.63804,2000-02-15
4418,Scott County,Iowa,41.65225,-90.59600999999999,1981-02-04
4419,Scott County,Iowa,41.76392,-90.55585,1989-07-04
4422,Winneshiek County,Iowa,43.32922,-92.06343000000001,2010-10-24
4423,Atkinson County,Georgia,31.309520000000003,-82.74675,2007-11-15
4424,Atkinson County,Georgia,31.352890000000002,-83.08485999999999,2011-11-09
4425,Bartow County,Georgia,34.1088,-84.6971,1999-06-16
4426,Bartow County,Georgia,34.1318,-84.73846,2006-09-01
4428,Berrien County,Georgia,31.08012,-83.16414,2000-06-15
4429,Berrien County,Georgia,31.173840000000002,-83.26071,2008-07-02
4430,Brooks County,Georgia,30.67,-83.412,2002-06-10
4431,Madison County,Iowa,41.461000000000006,-94.045,2007-11-22
4432,Lee County,Iowa,40.4415,-91.4261,1985-02-15
4434,Johnson County,Iowa,41.76292,-91.59415,1973-07-01
4437,Greene County,Iowa,42.0152,-94.3677,1983-07-15
4438,Fremont County,Iowa,40.66972,-95.68422,2013-06-30
4439,Franklin County,Iowa,42.73854,-93.22192,2001-09-01
4440,Floyd County,Iowa,43.17215,-92.76576999999999,1977-08-01
4441,Fayette County,Iowa,42.7525,-91.8043,1970-11-30
4442,Dickinson County,Iowa,43.47104,-95.12505,2013-02-04
4443,Dubuque County,Iowa,42.4104,-90.66615,2007-11-07
4444,Dubuque County,Iowa,42.55997,-90.76557,2011-08-31
4445,Dubuque County,Iowa,42.50969,-90.84215,2012-09-21
4446,Dubuque County,Iowa,42.33531,-90.93558,2015-11-30
4447,Fayette County,Iowa,45.8618,-91.75641,2006-10-07
4448,Hamilton County,Iowa,42.47806,-93.82007,2000-11-25
4449,Humboldt County,Iowa,42.9074,-94.3841,1977-09-01
4450,Humboldt County,Iowa,42.8674,-94.35600000000001,1978-09-12
4451,Humboldt County,Iowa,42.72063,-94.22206,2001-04-02
4452,Humboldt County,Iowa,42.6766,-94.20245,2011-02-15
4454,Jefferson County,Iowa,40.995,-91.75205,1975-10-28
4455,Johnson County,Iowa,41.7822,-91.57033,2010-04-15
4458,Decatur County,Iowa,40.8348,-93.85965,1991-09-15
4459,Clayton County,Iowa,43.078,-91.3867,1970-08-15
4460,Chickasaw County,Iowa,43.19481,-92.15997,2017-06-15
4461,Buchanan County,Iowa,42.28422,-91.68191999999999,2004-09-12
4462,Boone County,Iowa,42.10722,-94.01338,2013-07-23
4463,Shoshone County,Idaho,47.6835,-116.211,1981-08-01
4464,Owyhee County,Idaho,42.79166,-116.25,1963-06-15
4465,Oneida County,Idaho,42.10072,-112.2149,2017-06-17
4466,Madison County,Idaho,43.61015,-111.4418,2008-04-12
4468,Kootenai County,Idaho,47.70965,-116.9266,1988-12-03
4469,Idaho County,Idaho,46.2404,-115.2088,1974-09-14
4470,Elmore County,Idaho,43.71597,-115.3929,2021-10-29
4471,Custer County,Idaho,44.25028,-114.7503,1975-10-01
4473,Custer County,Idaho,44.14765,-114.9221,2001-09-01
4474,Custer County,Idaho,43.79615,-113.8441,2004-08-01
4475,Custer County,Idaho,44.628009999999996,-115.2019,2013-06-06
4476,Idaho County,Idaho,46.19614,-141.006,2013-12-04
4479,Kootenai County,Idaho,47.85001,-116.6079,2005-10-06
4480,Kootenai County,Idaho,47.96905,-116.5499,2008-05-15
4481,Kootenai County,Idaho,47.61947,-116.9945,2010-06-15
4484,Latah County,Idaho,46.8102,-116.8368,2005-07-01
4485,Latah County,Idaho,46.97822,-116.92299999999999,2011-02-15
4486,Latah County,Idaho,46.75473,-116.4292,2020-10-09
4489,Lemhi County,Idaho,44.9625,-114.655,2000-08-01
4490,Lemhi County,Idaho,45.2704,-113.8186,2014-10-15
4491,Madison County,Idaho,43.86739,-111.8617,2015-06-25
4492,Nez Perce County,Idaho,45.9978,-116.9156,1974-06-15
4494,Shoshone County,Idaho,47.50899999999999,-115.9965,1996-05-30
4496,Shoshone County,Idaho,47.022420000000004,-116.0518,2006-08-07
4497,Shoshone County,Idaho,47.61893,-116.2617,2011-08-10
4498,Shoshone County,Idaho,47.19253,-116.0776,2019-07-13
4499,Shoshone County,Idaho,47.23444,-115.6292,2020-08-08
4500,Shoshone County,Idaho,47.5405,-115.947,2021-11-01
4502,Boone County,Iowa,42.03477,-93.92304,2014-04-04
4503,Buchanan County,Iowa,42.516329999999996,-91.96428,2013-08-15
4504,Clayton County,Iowa,43.00499,-91.17154000000001,1970-09-27
4505,Dallas County,Iowa,41.59377,-93.97399999999999,1978-11-15
4507,Decatur County,Iowa,40.59604,-93.77783000000001,2000-06-14
4508,Decatur County,Iowa,40.8348,-93.85965,2008-05-28
4510,Clark County,Idaho,44.2548,-112.6467,1997-08-19
4514,Bonneville County,Idaho,43.41005,-111.7899,2006-11-04
4515,Bonner County,Idaho,47.956140000000005,-116.7787,1967-07-29
4516,Boise County,Idaho,44.14555,-115.3106,2004-06-19
4518,Benewah County,Idaho,47.0615,-116.322,1972-10-01
4521,Winnebago County,Illinois,42.1846,-89.022,1994-10-22
4522,Will County,Illinois,41.40762,-87.60593,2009-10-10
4523,Will County,Illinois,41.34693,-88.23881999999999,2017-01-22
4524,Williamson County,Illinois,37.846,-89.0111,1968-08-15
4525,Williamson County,Illinois,37.72735,-88.9487,1977-12-31
4526,Williamson County,Illinois,37.61095,-88.9319,2006-07-28
4527,Adams County,Idaho,44.85,-116.4,1990-10-31
4528,Adams County,Idaho,44.458529999999996,-116.2853,2009-10-07
4529,Bear Lake County,Idaho,42.5149,-111.1241,1982-09-11
4530,Bear Lake County,Idaho,42.5149,-111.1241,1983-09-04
4531,Bear Lake County,Idaho,42.35635,-111.5212,2003-06-21
4532,Benewah County,Idaho,47.23455,-116.7369,2020-10-15
4533,Boise County,Idaho,44.28265,-115.8714,2009-06-13
4534,Boise County,Idaho,44.35978,-115.8596,2009-11-01
4535,Bonner County,Idaho,48.1143,-116.0558,1969-10-18
4536,Bonner County,Idaho,48.6334,-116.934,1980-10-28
4537,Bonner County,Idaho,48.255,-116.1475,1985-08-15
4538,Bonner County,Idaho,48.49805,-116.4171,1993-10-31
4540,Bonner County,Idaho,48.25206,-116.0969,2000-12-31
4542,Bonner County,Idaho,48.15585,-116.1842,2006-02-10
4544,Bonner County,Idaho,48.74915,-116.8415,2013-11-02
4545,Bonner County,Idaho,48.43676,-116.9137,2014-10-24
4546,Bonner County,Idaho,48.1964,-116.99,2015-12-26
4548,Bonner County,Idaho,48.75694,-116.7338,2017-08-05
4549,Bonner County,Idaho,48.453590000000005,-116.6339,2017-09-22
4550,Bonner County,Idaho,48.73665,-116.8596,2017-10-07
4551,Bonner County,Idaho,48.224070000000005,-116.8768,2020-02-15
4552,Camas County,Idaho,43.4082,-114.8281,1988-08-20
4553,Cassia County,Idaho,42.218340000000005,-114.2634,2007-08-09
4554,Clark County,Idaho,44.0925,-112.455,2005-05-09
4555,Clark County,Idaho,44.0555,-112.9954,2007-07-15
4556,Clark County,Idaho,44.41131,-112.2873,2015-10-20
4557,Clearwater County,Idaho,46.94,-115.586,2001-09-03
4559,Clearwater County,Idaho,46.75905,-115.8545,2021-11-08
4560,Whiteside County,Illinois,41.6,-90.1,1986-11-15
4562,Washington County,Illinois,38.33912,-89.35323000000001,2000-05-18
4563,Warren County,Illinois,40.9474,-90.4429,2015-01-12
4564,Wabash County,Illinois,38.37945,-87.79079,2010-10-19
4565,Vermilion County,Illinois,40.1527,-87.7424,2005-10-01
4566,Stephenson County,Illinois,42.21,-89.85,2003-10-26
4567,Shelby County,Illinois,39.2372,-88.61966,1998-09-28
